id,Lyric,Emotion
4101,난 사랑받고 싶어 그대여,1
7555,넌 말 안 해도 다 알어 내가 원하는 답변,3
609,너의 마음에 문을 두드릴게,0
2535,"""Now we too late Yeah LL Cool drip""",1
10253,각자의 밤이 찾아오면 이 도시에 모인 우린 모두 외로운걸까,4
743,How do you love somebody?,0
8488,"""Nobody will evade him Finna kill \'em and dump All the fuckin\' bodies in the lake""",3
10998,Play the way you feel it,4
9571,얼고 있어 계속 지금도 얼고 있어,4
11012,From this lonely ass hotel room,4
7382,I must be mistaken,3
8496,"""We are children of the streets""",3
2671,끝까지 느끼한 내 말투 넌 영원해 여전히 예뻐,1
3005,눈 꼭 감은 채로 이대로 여기서 몸을 누이고 싶어,1
12109,수 많은 밤을 새우며 눈물 흘리고 있어,5
9777,불러봐도 소리쳐봐도 느낄 수 없는 너의 숨소리,4
4695,두눈을 감으면 괜시리 설레죠 두근거리죠 입가에 번지는 미소도 신기한 일이죠,2
916,어딘가 멀리에,0
10320,때로는 lonely lonely lonely,4
3683,"""Now we too late Yeah LL Cool drip""",1
10788,실수투성이고 외로운 나를 봐,4
8269,듣기 싫은 너의 투정도,3
5007,She wants me,2
817,"""Baby mama I've been missing u lately""",0
9698,Do you want a blond barbie doll?,4
5395,눈 앞을 가린 듯 더 두근대게 만드는 듯해,2
1897,문득 생각을 했어,0
1294,늦어버린 거겠지,0
6149,"""If you ain\'t afraid me and you should rage""",2
4271,돌이켜 보면 많은 사랑을 했죠,1
573,"""더 아쉬워도 Goodbye""",0
1232,네가 떠올라 문득 문득 문득 문득 네가 생각나,0
4606,정신 없이 커지는 하늘의 불꽃처럼 피어라,2
3872,"can I get an Amen?""",1
13026,나 혼자 이별한 것도 아닌데 왜 이럴까,5
11642,저기 지나 오늘 밤이 사라지는 걸 볼 때마다 우리 우울하게 되는 걸,5
12743,이길 수 없는 악몽 같아도,5
6387,부푸는 가슴 (hot),2
3570,아무도 모르게 둘이서 선선한 어둠 속에서 눈 맞춰,1
9976,내 옆의 빈자리는 채워지지 않아,4
5836,내 몸이 자꾸 빠져 깊이 Yeah,2
3605,"""Don't walk away""",1
6695,"""Damn I ain't get to be a billionaire yet""",3
2098,내 곁에 있어줘,0
4186,"""That's what life was meant to be""",1
8384,No like that shxt in my suitcase,3
4266,그래서 너무 빨리 달린 거야 그래서 지금 너에게 창피를 팔리는 거야,1
9050,한 번씩 서럽게 혼자서 버럭 해,4
2756,Come on baby this is light work,1
12309,나는 너의 우울을,5
8028,Bamboo sticks all in the jeep,3
5450,"""I jump in the pool while wearin' shoes""",2
6784,왜 이제야 나왔어,3
11638,궤도를 벗어난 행성 이별에 우린 부딪히려 해,5
5731,She says,2
3728,내가 그려보는 딱 한 가지 아이처럼 밝게 웃던 네 얼굴,1
9441,그 누구도 곁에 없단 걸 알아,4
10727,속상한 마음들을 멀리 떠나도 좋아,4
4789,One step two step And three step your so lovely With you,2
6378,One step two step And three step your so lovely With you,2
8215,"""Baby it doesn't help this Situation""",3
1544,"""Ya I can\'t sleep without u""",0
2784,눈에 담긴 너의 모습은 Like flower yeah,1
746,때로는 눈물도 흘렸지.,0
4797,"""Tell me if you're ready cuz I'm ready""",2
4697,"""If you ain\'t afraid me and you should rage""",2
9963,너 없이 울진 않을까 걱정도 안되니,4
11419,난 아무것도 못하겠네,5
6468,Gets me stupid gets me drunk,2
2576,참 어려웠지 이 말 I love you,1
11231,"""You started seein\' someone new for a while""",5
5800,"""Say your time is comin' soon But just like Oklahoma (Mmm) Mine is comin' sooner (Mmm)""",2
2667,And give me a start of each for,1
6481,Like you just won the lotto,2
8512,넌 내맘 믿질 않잖아,3
9796,곁에 없을 뿐이야,4
7679,안된다는 거 나도 알아,3
777,그리움 멈추는 게 나는 좋아요,0
6128,남몰래 몰래 설레었네,2
1745,너의 이름 한 번쯤 부르는 게 지금처럼 아프지 않을 거야,0
1323,바다로 떠난 네 비행기는 어디쯤일까,0
8464,"""Had to sit you down it\'s a time out""",3
9885,나는 떠나갈까 봐 무서워 솔직하지 못했어 (근데 사실 있지),4
7194,너 요즘 너 별로야,3
12252,baby,5
5280,You ain’t seen nothing like this,2
3629,돌이켜 보면 많은 사랑을 했죠,1
5145,"""I\'m falling again""",2
7328,나 이젠 널 생각해 내기 조차 너무나 힘들어,3
548,너의 번호를 지우며 좋았던 시간을 덜어내,0
12452,좀 더 보다가 좀 더 울다가,5
8688,괜찮아 눈물아 눈물아 제발 멈춰줘 자꾸 비처럼 내리고 내리고 내렸어,3
8339,"""Killed my ego now I\'m snappin\' like it\'s \'09""",3
1564,너는 내게 미루고 나 역시 네게 미루는 갈 곳을 잃은,0
11480,Sometimes it hurts like growing pain,5
9419,When it comes to fires,4
11028,"""난 사람들이 만들어놓은 기준에 매달려있어""",4
9167,니 곁에 니 옆에 내가 있는데 왜 넌 모른 척 나를 피해가니,4
2270,남은 인생을 걸고 말할게,1
12881,오 모든 빛이 사라지던 순간 잠시뿐일 거라는 생각들과 그대로 멈춘 시간들만이,5
7964,봄날이 다가오면 벌써부터 겁이 나,3
6832,시간은 기다려주지 않았지,3
1058,별거 아닌 잔소리가 사실 제일 그리워,0
8474,나는 지금 여기에 살아있어 차는 숨을 내쉬며 살아있어,3
8367,죽을 만큼 힘들게 하고 있냐고,3
9653,밀어내 봐도 난 너를 못 이겨,4
5182,Run away run away run away with me,2
6412,may be may be may be 아마 사랑인가 봐,2
5749,So that I could take you home,2
10371,"""결국엔 나 혼자니까 결국엔 다 떠나니까""",4
9456,생각도 없이 이 길 위에 몇 시간째 어느새 보니 저만치 어두워졌네,4
13068,이미 모든게 너로 가득찬 난 너를 지우면 아무것도 아닌 나잖아,5
2095,두 손을 모아 보네,0
8272,나를 보고 웃기라도 하는 날엔 하루 종일 아무것도 할 수 없네,3
3476,And it’s the light,1
8404,"""Hopped in the range can't feel my face""",3
1947,"""One swipe of a finger She leaves and I linger""",0
13061,미안해요 오늘 그대가 없네요,5
3277,우리 이렇게 서로 사랑,1
9695,Told myself I let you go,4
12260,돌아버릴 것 같아,5
2651,Protect my life for my kids,1
10349,새야 조그만 새야 너는 왜 날지 않아,4
9439,한 걸음을 걸어 보아도 니가 보이지 않아,4
10481,니 곁에 니 옆에 내가 있는데 왜 넌 모른 척 나를 피해가니,4
2138,She hurts me,0
12364,"""I don't think that I like her anymore""",5
342,너의 이름 한 번쯤 부르는 게 지금처럼 아프지 않을 거야,0
7016,못 견딜 때 딱 한 번만,3
7387,제발 이제는 충분한 걸 더이상 나 얼마나 너 때문에 아파해야 해,3
6632,난 끝일까 봐 다신 못 볼까 봐,3
1292,네가 없다면 그런 거 다 의미 없어,0
12717,숱한 약속의 끝에 나를 버리고 끝내 떠날 거면서 그런 말은 해서 차라리 잘됐다 싶어,5
4646,꼭 한 번씩은 날 흔들어놔,2
12002,초침이 멈춘 것 같아,5
9812,나 또한 그 누구도 찾지 않았기에 여긴 어둡고 밖은 더 화창해보여,4
4317,오 사랑은 동화처럼 아름다울 순 없는가요,1
3973,우리 이렇게 서로 사랑,1
12471,변해버린 모습 변해버린 시간 속에,5
6647,"""We are children of the streets""",3
3252,"""Hollywood friends got to see them""",1
9010,네가 없는 날에는 길을 잃어,4
4932,깊은 잠을 깨워 구름 위를 걸어가는 기분,2
1080,내 마지막 사랑은 돌아선 너에게 주고 싶어서,0
11566,잘 지내라는 행복하라는 그 흔한 이별의 위로마저도 없이,5
10139,몇 년이 지난 지금 바빠진 우리 서로를 안단 듯 형식적인 안부만 그래 그래 그래,4
5901,나는 왜 너만 보면 이렇게 설레는지 몰라,2
8149,fuck it,3
3562,You want it say so,1
12542,붉은 해가 산 너머로 사라지기 전에,5
5167,I crazy on you,2
1376,I wanna be in your life until the night is over,0
12605,"""Not sure there\'s anything more painful""",5
9228,손을 뻗어보아도 아무리 둘러봐도 그대 흔적 어디도 보이지 않아,4
3712,그녈 위한 시를 나 지금도 어둠 속에서 적기 바쁘지,1
5585,난 오늘밤만이라도,2
909,내가 바라는 그 모든 꿈들이 전부 이뤄질 수 없어도,0
11774,My heart (Oh oh),5
12386,"""Dancin\' with tears in your eyes""",5
344,너 없인 내 말 따윈 듣지 않을테니까,0
5761,너의 행동에 설레어하고 뒤척이다가 지새운 밤이 많아지는데,2
4331,혹시 말야 문득 떠올라 너도 내가 궁금해지고 그러다,1
7975,있으려고 그저 가만있기 싫어,3
3018,넘치는 Bullet 맘을 관통해 향기는 Like rose and beautiful red,1
11655,날 떠난 니가 정말 미워,5
12035,나를 버리지마,5
7699,Feeling the pressure,3
4488,I think that I am tripping off your love,2
11327,know,5
9077,이젠 낯설기만 한 일상 속으로,4
11401,짧은 인연이 너의 두 눈을 슬프게 만들었지만 그녀와의 커다란 사랑은 영원할 거야,5
6396,Like a shooting star,2
1716,흘려가는 세월을 찾을 수만 있다면 얼마나 좋을까 좋을까,0
12780,ためしに永遠なんてないと言い切ろう,5
12264,"""I'm never gonna love again hey oh""",5
2190,늘 바랬던 네가 시리게 또 불어와,0
6681,We had that dumb love,3
134,옛날 생각나요 우리가 처음 만났었던 그곳의 맛이 없었던 팥빙수,0
10691,니가 없는 곳에 내 발길은 언제까지 무거워질까,4
7783,The most wanted in gotham,3
10023,머물고 간 바람처럼 기약없이 멀어져간 내 사랑아,4
5996,방금 전에 널 본 것처럼,2
1550,마지막이란 걸 알 수가 있었어,0
7405,너 요즘 너 별로야,3
10495,걸어도 걸어도 못가는 내가 부르고 불러도 못듣는 너무 먼곳에 있어서,4
1336,추억은 이젠 지울 게,0
4173,"""Don't walk away""",1
7684,"""I'm findin' it hard to be here sincerely""",3
660,But I still wear a letter R charm on my bracelet,0
2130,무렇지 않게 돌아올 것 같단 말이야,0
11787,그 하늘 아래서 이젠 눈물로 남겨졌지만 이 자릴 난 지킬께요,5
3310,그러니 우린 손을 잡아야 해,1
836,사랑한다는 한마디도 못하고 바보처럼 네 곁을 서성이다가,0
9708,보기엔 너무나 예쁜데도 잡히진 않아,4
3955,나한테만 잘해주는 건가?,1
9809,늦었어 이미 난 네 여자야,4
8326,"""I'm findin' it hard to be here sincerely""",3
7591,네가 언제 그랬냐 의아해 하겠지만,3
9290,"""I found Love",4
6783,"""자신 없으면 저 뒤로 뒤로 뒤로 물러서면 되지 왜 자꾸 떠드니 네 속이 훤히 보이는 건 아니""",3
11313,어두운 바다를 떠돌아 다니는 부서진 조각배 위에 누윈 내 작은 몸,5
5576,Yeah 꿈속에서도 난 너만 그려,2
6369,Dance floor dance,2
12019,날 떠난 니가 정말 미워,5
8075,"""I don\'t want you thinking I\'m a cop out""",3
11970,하루가 이렇게 길죠,5
1655,네가 날 욕해도 미친 척 널 불러,0
4588,매일 변해가는 너를 보면서,2
1605,내 옆에는 오늘 너겠지,0
3111,또 말해줄래,1
8555,On something I wanna riot,3
4472,So mystery senorita,2
5546,"""Book the hotel take the vibes in She gon' fuck me And fuck on my brethren (Uh)""",2
414,여전히 잠 못 드는 밤이지만,0
11299,해가 짧아지면 하나씩 들어오는 불빛이 쓸쓸해,5
5841,"""I jump in the pool while wearin' shoes""",2
12742,어두운 바다를 떠돌아 다니는 부서진 조각배 위에 누윈 내 작은 몸,5
1436,차가워진 벽에 기대어 멀리 밝아오는 새벽하늘 바라보아요,0
2134,내 미래에는 너 없는 곳을 찾을 수가 없는데 내가 어떻게 너 없이 하루를 살아갈까요,0
13099,넌 날 속상하게 해 아무말 못하게 해 woo,5
3272,넘치는 Bullet 맘을 관통해 향기는 Like rose and beautiful red,1
10038,저기 작은 별들 좀 봐요 우리 곁을 떠나가잖아요,4
1047,너를 자꾸 떠올리게 돼,0
5344,Racing to sixty,2
1621,이젠 바쁘더라도 우리의 추억을 기억해줘,0
4169,So why you playing it cool 두 눈을 가득 채운 blue 있는 그대로 True 느껴진 그대로 다,1
10791,f___ boi,4
8579,왜 아직도 너만 눈치 없게 굴어,3
7157,But I know them birds saw me,3
5976,Oh oh oh 궁금해져 (Tell me why),2
12976,나는 매일 부끄럽다네,5
4885,"""But I couldn't resist those nights out""",2
7341,말해주려는데 파도 같았던 물살에 못 이겨 너를 놓쳐버릴까,3
4412,우리 이렇게 서로 사랑,1
11828,가끔은 미치도록 아프고 싶어요,5
3495,나의 품 안에 너를 안고서,1
4114,"""I'll do anything that you want""",1
6721,큰 비명소리는 마성의 멜로디 검은 독기의 연결 고리 사방 팔방 오방 가서 푸는 고삐 whoo,3
12643,너를 잃고 나는 모든 걸 잃었다,5
1393,쉴 틈 없이 네가 생각나서,0
772,네게 전화걸까 말까 고민하는 나,0
2159,너도 아는 그런 맘인 거야,0
195,내 마지막 사랑은 돌아선 너에게 주고 싶어서,0
3978,For flying high enough to see the sun,1
4687,"""Dancin' in flames dancin' in flames""",2
1975,옛날 생각나요 우리가 처음 만났었던 그곳의 맛이 없었던 팥빙수,0
10907,까닭 없는 외로운 밤이 문득 나를 찾으면,4
4813,Oh beat beat beat it,2
7553,"""Killed my ego now I\'m snappin\' like it\'s \'09""",3
10818,더 멀리 달아나 널 바랄 수 없도록,4
8380,우리는 누가 먼저랄 것도 없이 이끌렸었고 또 그렇게 사랑했었다,3
12775,이미 모든게 너로 가득찬 난 너를 지우면 아무것도 아닌 나잖아,5
11599,조금 아플 것도 차차 나을 것도 느리지만 잊을 것도,5
9842,내 집착이 널 망치게 돼,4
4213,"""I stack chips you barely Got a half eaten Cheeto""",1
11262,"""And tell myself the lie""",5
932,대답하지 않을까 집에 들어오면 불러봐,0
6119,이런 커피 하나도 매운 거 하나 못 먹던 내가 자꾸만 당기고 찾게 돼,2
2635,널 안으면 잠들지 않는 바다 위를 너와 함께 걷는 거 같아,1
8929,널 만나고 늘 같이 있던 곳 도망치듯 빠져나온 거리,4
5596,"t-t-take it off""",2
7396,난 행복에 인색해,3
5349,Now you spend your time in my black Corvette,2
4542,"""Oh 달라지는 네 눈빛 (Hey) 까마득히 높던 벽 넘어 보일게""",2
3054,오늘은 정말로 감사해요,1
1322,손에 잡히지 않는 너의 향기,0
7261,태가 달라진 건 아마 스트레스 때문인가?,3
1402,알고 있잖아,0
8597,서투른 네 모습들이 왜 난 신경 쓰일까,3
6046,"""You\'re such a dream I\'m dying to see""",2
1984,대답하지 않을까 집에 들어오면 불러봐,0
6638,"""Oh baby I’m upset 느껴져 lately""",3
12445,서로를 품에 안고서 하염없이 눈물만 흘려볼까,5
2408,우리 이렇게 서로 사랑,1
593,언제부턴가 가끔 너와 마주칠 때마다 한참을 머뭇거린 어설픈 손 인사만,0
3538,너에게 사랑은 있었어,1
1879,폭우가 그치게 기다릴 필요 이젠 더 없어,0
2487,선명한 목소리로 널 사랑한다고 말할게,1
12349,그 하늘 아래서 이젠 눈물로 남겨졌지만 이 자릴 난 지킬께요,5
12522,깊이 박힌 상처들이 날 가로막아 선다 해도,5
7607,"""Don't you say that I gotta get away blah blah oh""",3
7952,Bamboo sticks all in the jeep,3
11431,"""Even if I I make mistakes yes I\'ll admit I fall apart in front of your face""",5
529,어린왕자 Your melody 찾아 떠날래 Far away,0
5833,본적도 없는 당신과 내가 가늠할 수 없는 그 날에 만나,2
11086,갖고 있긴 너무나도 아팠었지만 그건 그만큼의 사랑이었어,5
7570,"""You're lost to me ya""",3
9845,맘 먹고 밖에 나가도 막상 뭐 별 거 있나 손 잡고 걸을 사람 하나 없는 내게,4
